latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
21.59535,74.26271,330.7,0.47,0.4,2019-10-15,0800,N,VIIRS,l,1.0NRT,303.6,2.4,D
28.3627,80.15942,336.2,0.49,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.6,4,D
27.9284,77.51033,333,0.39,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.7,1.9,D
29.88207,76.20863,333.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,2,D
31.27016,74.66801,342.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,6.4,D
31.55476,75.08827,337.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.5,38.4,D
31.52142,75.17734,339.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.3,6.6,D
31.52057,75.19413,334.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.5,2.5,D
31.51544,75.18272,341,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.2,4.8,D
29.92802,76.49951,330.3,0.39,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,303.6,3.2,D
29.92395,76.47146,340.6,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.2,5.2,D
29.92575,76.41352,336.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.2,3,D
31.57682,75.05458,341.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.3,11.1,D
31.59165,75.08476,337.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.8,3.4,D
29.58409,76.61662,333,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.9,1.2,D
29.55996,76.49818,332.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303,2,D
29.57512,76.6019,334.6,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303,2.2,D
29.56248,76.53867,333.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,2.3,D
29.55155,76.55715,330,0.39,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,302.5,1.8,D
29.55271,76.56512,337.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.6,3.2,D
29.53949,76.498,348.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.3,6.6,D
29.53618,76.49863,345.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.7,4.8,D
29.54491,76.55841,346.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.1,9.4,D
29.88186,76.1841,335.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.1,4.4,D
29.88516,76.18346,331,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.3,2.3,D
31.10752,75.26148,332.3,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.9,2.1,D
31.72837,74.86922,337.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.1,2.5,D
31.72819,74.89011,330.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,297.1,1.9,D
31.18653,75.47298,353.3,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.7,11.3,D
31.18593,75.46896,332.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.7,2.4,D
30.68929,74.81742,340.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.7,5.4,D
29.20588,75.71607,332.9,0.38,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,305.7,2.7,D
29.22026,75.67673,338.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,311.8,3.4,D
29.91366,76.28446,335.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302,1.7,D
29.87324,76.28378,334.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.3,4,D
29.86993,76.28441,335.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.8,4.4,D
29.235,75.75085,333.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.2,2.3,D
29.22356,75.67608,338.8,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,309.9,3.4,D
29.68053,76.63139,344.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.8,3.5,D
30.55494,77.03928,333.2,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.3,2.5,D
30.52655,76.93447,334,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.4,2.1,D
30.52541,76.93444,331.2,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.7,1.3,D
30.50399,76.90469,332.9,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.7,1.7,D
29.69382,76.62887,331.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,1.4,D
29.71317,76.62109,335.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.9,6.1,D
29.71259,76.61708,334.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,3,D
29.72843,76.61456,331.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.9,1.5,D
29.76455,76.6283,334.4,0.39,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,304.4,16.4,D
29.82378,76.61294,347.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.2,4.6,D
29.82769,76.61632,334.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.4,6.6,D
29.8271,76.6123,344.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.1,11,D
30.69408,75.17152,335,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.6,9.4,D
31.71912,74.59577,336,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.9,3,D
30.21436,76.89441,330.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.2,2.1,D
30.24401,77.03179,331.5,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.8,2,D
30.26194,77.03689,336.4,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.8,2.6,D
30.24027,76.8351,346.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.6,4.7,D
31.24895,74.77245,332.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.8,2.7,D
29.84701,76.38316,335.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.8,6.8,D
30.71207,76.40533,331.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.6,2,D
30.25814,76.8401,330.6,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.3,2.1,D
29.7201,76.73934,333.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.2,1.7,D
29.71387,76.71986,342.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.5,11,D
31.55167,75.0016,333.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,3.9,D
31.59166,75.01821,335.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.3,3,D
29.6664,76.67524,341.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.8,3.6,D
31.76935,74.67711,330.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.8,1.1,D
31.20477,74.77344,334.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.7,3.8,D
31.41373,75.54356,341,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.6,4.7,D
31.36744,74.77264,332.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.7,4.3,D
31.58981,75.00611,330.1,0.38,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,300.9,1.5,D
30.61987,74.16731,332.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.7,2.6,D
28.6975,75.58093,354.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,312.8,4.4,D
28.25454,75.87274,340.6,0.38,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,314.1,4.6,D
30.26944,75.67517,332.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.5,3.3,D
31.61846,75.03757,340.3,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.2,4.3,D
31.63886,75.03748,333.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.4,1.6,D
31.43213,74.88423,330.1,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302,2,D
31.44737,74.87271,332.4,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.4,1.9,D
30.20914,76.57029,332,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,3.1,D
31.49686,74.86231,332.1,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.2,2,D
31.56679,74.85691,337.1,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.1,3.7,D
30.08727,76.5476,334.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,306.8,2.7,D
29.84038,75.54726,330.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.2,2.4,D
29.78434,75.75806,330.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,1.9,D
30.95162,76.18962,331,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.9,2.3,D
29.92258,76.22945,337,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,306.2,6.9,D
27.93288,77.51774,334.8,0.39,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.6,1.8,D
30.12354,76.65669,343.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302,9.4,D
29.92199,76.22546,334.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.6,3.7,D
29.64699,76.58842,346.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.9,6.6,D
29.82198,76.51533,340.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.1,3.4,D
29.84795,76.50626,343.6,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.1,5.5,D
29.87893,76.57861,335.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.7,1.6,D
29.87602,76.55856,335.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.2,7.2,D
29.92389,76.51233,334.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.5,2.9,D
29.92645,76.51217,334.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.3,5.4,D
30.45593,74.36949,339.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304,10.4,D
29.92587,76.50816,334.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303,5.4,D
29.92919,76.50753,340.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.2,5.4,D
29.9565,76.53117,332.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,2.6,D
29.92588,76.22881,345.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.8,22.6,D
29.92529,76.22482,332.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304,6.7,D
29.94563,76.15533,333,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.1,2.3,D
30.60733,76.64225,330.8,0.39,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,301.2,2.3,D
28.12916,79.89948,331.8,0.47,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.3,3.5,D
29.8801,74.97418,339.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,306,3.8,D
30.59791,76.64823,331.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,298.7,2.4,D
30.56967,76.65729,330.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.3,2.2,D
30.56842,76.72036,335.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,4.6,D
30.51267,76.61797,334,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.3,2.4,D
31.32153,75.40035,351.6,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,311,30.7,D
31.06953,75.30235,337.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.7,2.9,D
30.61584,76.77493,330.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.7,1.5,D
31.17218,74.60954,330.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.5,1.7,D
30.10475,76.76417,339.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.7,4.6,D
30.11112,76.71304,342.4,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.3,6,D
30.1732,76.76376,335.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.9,5.2,D
25.01424,76.12242,330.5,0.39,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,305.2,2,D
24.08193,75.33626,336.2,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.6,2,D
24.08259,75.34025,338.5,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,306.1,2,D
30.49818,75.93793,332.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.7,2,D
24.07789,75.33293,338.2,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.4,3.1,D
24.0792,75.34091,348.8,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,307,12.3,D
30.43466,75.80638,332.6,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.5,2.8,D
24.07516,75.33759,354.8,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,307.9,12.3,D
24.07581,75.34157,337.8,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.9,12.3,D
23.78094,86.39297,338.5,0.33,0.55,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.1,3.2,D
29.81643,78.03037,332.9,0.42,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,298.5,2.9,D
29.81429,78.03001,332.9,0.42,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.3,2,D
29.77822,78.04955,340.7,0.42,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.7,10.7,D
24.03856,75.34882,344.4,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,307,23.5,D
30.46481,76.35684,332.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.8,1.6,D
24.03452,75.34551,347.7,0.41,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,308.3,23.5,D
30.16718,76.69828,333.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.8,2.3,D
31.55062,74.9727,345.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301,4.4,D
30.3941,77.06337,332.6,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,301,2.5,D
32.00249,75.42609,338.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.2,3.6,D
29.54557,76.08491,336,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.1,6.7,D
31.96196,75.40524,332.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,298.3,3.6,D
27.94999,77.445,336,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303,2.8,D
28.42854,77.40939,330.9,0.39,0.37,2019-10-15,0800,N,VIIRS,l,1.0NRT,301.9,1.3,D
30.31752,74.7612,332.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.1,3.6,D
30.53823,76.53384,335.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.1,3.2,D
30.52468,76.58229,334.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.3,2.3,D
31.61522,75.21708,336.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.3,3.6,D
31.46255,75.08154,338.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.1,4.1,D
27.96523,77.50372,338.7,0.39,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.1,4,D
31.47056,75.13387,332.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.9,2.2,D
28.84129,79.36909,332.5,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.6,2.4,D
30.39271,77.12725,331.9,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.2,2.5,D
30.82939,74.39653,335.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.5,6,D
30.82607,74.39724,336.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,306.5,13.5,D
28.81509,79.33531,332.7,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.4,2.8,D
28.81442,79.35916,334.5,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.7,2.6,D
27.96401,77.47113,334.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.7,1.8,D
28.8819,79.17348,330.8,0.45,0.39,2019-10-15,0800,N,VIIRS,l,1.0NRT,302,2,D
28.88409,79.17429,331.5,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.3,3.3,D
27.96736,77.47053,334.6,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.3,1.8,D
31.46541,75.12247,337.6,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.2,2.7,D
31.7483,75.40245,332.6,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.3,3.1,D
28.86655,77.47335,338.9,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.1,5.5,D
30.61788,74.15505,335.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.7,2.5,D
31.46911,75.14663,330,0.38,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,300.9,1.3,D
29.69939,75.35912,338.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.3,3.5,D
28.90297,79.20878,332.7,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.6,2.8,D
28.91367,79.20702,332.8,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.8,2.5,D
28.94738,79.32936,332.9,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.1,5.8,D
28.95097,79.32877,345.6,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.1,5.8,D
28.91665,79.40603,331.8,0.46,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.9,2.4,D
28.89214,79.45181,336.1,0.46,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.8,4.8,D
31.75907,75.38358,346.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.9,9.2,D
30.22035,75.79868,333.8,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305.2,2.8,D
28.96004,79.17121,330.7,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.3,1.6,D
28.9749,79.20171,332.5,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.5,4.7,D
31.75177,75.33508,340.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,3.4,D
31.76237,75.3829,337.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.4,4.4,D
29.61115,74.31562,337.2,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,309.9,3.7,D
30.35936,76.93895,334,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.2,1.7,D
31.33067,75.73444,336.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.1,2.9,D
31.08233,75.03082,334,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.5,12.5,D
29.2046,79.12685,331.8,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.5,2.9,D
30.54626,76.17179,330.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.7,1,D
31.6897,74.99403,343.5,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.9,9.6,D
21.10189,72.65284,341.6,0.39,0.44,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.4,7.3,D
29.20628,79.12891,334.1,0.45,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.6,5.7,D
29.17296,78.98464,333.8,0.44,0.39,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.9,2.9,D
30.0155,76.72686,344.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.6,4.9,D
29.85706,76.26641,334.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304,2.2,D
29.85529,76.25446,344.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.5,4.5,D
29.86404,76.24458,339.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.5,2.6,D
31.74726,75.21523,340.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,6.9,D
29.90859,76.27313,346.6,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,305,11.3,D
30.42555,76.57186,334.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.5,1.7,D
30.43144,76.70844,331.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.8,2.6,D
30.41244,76.69531,332.8,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,299.6,2.3,D
30.39649,76.63155,338.9,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.8,4.2,D
28.04209,77.75414,337,0.4,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,304.1,3.8,D
31.44936,75.08428,344.8,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.3,6.9,D
29.93979,76.36972,330.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.8,1,D
29.95441,76.39979,341.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303,3.7,D
29.96887,76.73566,340,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.6,2.9,D
30.02317,76.70881,337.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.1,4.6,D
28.83816,79.70082,338.9,0.47,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.7,4.5,D
28.84121,79.72495,335.5,0.47,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.2,3.5,D
28.83756,79.72553,336.1,0.47,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.7,3.4,D
31.71268,75.18908,339,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.2,4.8,D
31.72589,75.29876,345.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.7,6.7,D
31.67778,75.27073,333.4,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,297.7,3.2,D
31.83788,75.23421,333.2,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.5,2.7,D
28.82723,79.70255,333.3,0.47,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.1,3.7,D
28.82601,79.75203,334.1,0.47,0.4,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.2,5.4,D
31.78451,75.34918,336.7,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.9,4.7,D
30.65653,74.97303,332.5,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.1,3.6,D
31.66031,75.2452,332.9,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.9,3.2,D
30.16949,76.25168,335.3,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302.4,2.3,D
30.17281,76.25104,333.1,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,301.8,3.5,D
29.68134,75.26482,332.9,0.39,0.36,2019-10-15,0800,N,VIIRS,l,1.0NRT,303.3,3.4,D
31.4357,75.14894,332.1,0.38,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,300.9,4.4,D
30.46366,76.88697,333.7,0.39,0.37,2019-10-15,0800,N,VIIRS,n,1.0NRT,302,2.6,D
30.44055,76.84504,333.7,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,302,2.4,D
30.03899,76.74734,343.2,0.39,0.36,2019-10-15,0800,N,VIIRS,n,1.0NRT,303.8,6.4,D
27.46161,95.47642,301.3,0.61,0.54,2019-10-15,1842,N,VIIRS,n,1.0NRT,289.5,1.2,N
27.55556,96.04142,310.3,0.57,0.52,2019-10-15,1842,N,VIIRS,n,1.0NRT,290,1.3,N
27.46144,95.47711,300.6,0.61,0.54,2019-10-15,1842,N,VIIRS,n,1.0NRT,289.7,0.9,N
27.46609,95.42564,301.8,0.62,0.54,2019-10-15,1842,N,VIIRS,n,1.0NRT,289.8,0.8,N
27.46626,95.42643,302.2,0.62,0.54,2019-10-15,1842,N,VIIRS,n,1.0NRT,290.1,1.3,N
27.3681,94.89529,303.2,0.33,0.55,2019-10-15,1842,N,VIIRS,n,1.0NRT,291.4,0.3,N
26.78423,94.67376,302,0.34,0.56,2019-10-15,1842,N,VIIRS,n,1.0NRT,287.4,0.6,N
27.26744,95.12535,306.4,0.32,0.55,2019-10-15,1842,N,VIIRS,n,1.0NRT,290.6,0.3,N
27.53386,95.40156,304.7,0.62,0.54,2019-10-15,1842,N,VIIRS,n,1.0NRT,289.5,1.1,N
20.13577,79.01722,316.1,0.41,0.37,2019-10-15,2024,N,VIIRS,n,1.0NRT,294.6,1.6,N
23.80123,86.32773,304.7,0.57,0.52,2019-10-15,2024,N,VIIRS,n,1.0NRT,292.9,1.1,N
21.18359,81.38991,308.5,0.49,0.41,2019-10-15,2024,N,VIIRS,n,1.0NRT,295,2,N
22.32689,82.68828,302.2,0.55,0.43,2019-10-15,2024,N,VIIRS,n,1.0NRT,291.7,0.7,N
22.2457,87.39,304.4,0.36,0.57,2019-10-15,2024,N,VIIRS,n,1.0NRT,291.1,0.5,N
20.96143,85.18418,317.1,0.55,0.51,2019-10-15,2024,N,VIIRS,n,1.0NRT,291.9,4.2,N
22.32504,82.67667,307,0.55,0.43,2019-10-15,2024,N,VIIRS,n,1.0NRT,292.3,1.2,N
