index,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,type
63423,22.79044,86.19893,311.1,0.59,0.53,2017-11-10,2028,N,VIIRS,n,1,292.6,2.2,3
63427,22.79523,86.20015,301.4,0.59,0.53,2017-11-10,2028,N,VIIRS,n,1,290.1,2.2,3
63882,22.79715,86.2076,338.9,0.49,0.4,2017-11-11,741,N,VIIRS,n,1,303.9,6.5,3
63984,22.800910000000002,86.09019,336.4,0.49,0.4,2017-11-11,741,N,VIIRS,n,1,308.3,3.7,2
64665,22.78826,86.20873,306.1,0.48,0.4,2017-11-11,2009,N,VIIRS,n,1,294.0,2.7,2
64689,22.13046,85.41599000000001,296.7,0.45,0.39,2017-11-11,2009,N,VIIRS,n,1,286.5,1.0,2
64719,22.05356,85.46529,307.2,0.45,0.39,2017-11-11,2009,N,VIIRS,n,1,289.3,1.1,2
64721,22.16708,85.43683,299.0,0.45,0.39,2017-11-11,2009,N,VIIRS,n,1,287.3,0.6,0
64726,22.58728,85.90678,301.7,0.46,0.39,2017-11-11,2009,N,VIIRS,n,1,289.6,0.9,2
64755,22.79354,86.20031999999999,307.8,0.48,0.4,2017-11-11,2009,N,VIIRS,n,1,292.5,1.3,3
64782,22.85715,86.05481,300.3,0.47,0.4,2017-11-11,2009,N,VIIRS,n,1,289.7,1.2,2
64791,22.856579999999997,86.05723,307.9,0.47,0.4,2017-11-11,2009,N,VIIRS,n,1,290.9,1.3,2
64805,22.79717,86.2011,308.0,0.48,0.4,2017-11-11,2009,N,VIIRS,n,1,292.7,1.3,3
64824,22.79794,86.09205,312.7,0.47,0.4,2017-11-11,2009,N,VIIRS,n,1,291.1,1.5,2
64830,22.78991,86.19955,309.7,0.48,0.4,2017-11-11,2009,N,VIIRS,n,1,295.0,2.7,3
64831,22.80237,86.08823000000001,310.2,0.47,0.4,2017-11-11,2009,N,VIIRS,n,1,290.3,1.7,2
64832,22.80155,86.09281,316.4,0.47,0.4,2017-11-11,2009,N,VIIRS,n,1,291.8,1.5,2
64834,23.54855,86.54831999999999,303.1,0.48,0.4,2017-11-11,2009,N,VIIRS,n,1,290.8,0.5,2
65062,22.79932,86.08884,334.1,0.39,0.36,2017-11-12,722,N,VIIRS,l,1,308.9,2.3,2
65113,22.791120000000003,86.21043,332.7,0.39,0.36,2017-11-12,722,N,VIIRS,l,1,306.7,2.8,2
65115,22.78935,86.19915,335.5,0.39,0.36,2017-11-12,722,N,VIIRS,l,1,307.6,3.2,3
65856,22.801679999999998,86.08934,334.1,0.4,0.44,2017-11-13,703,N,VIIRS,n,1,298.5,2.9,2
65867,22.7987,86.20617,356.4,0.4,0.44,2017-11-13,703,N,VIIRS,n,1,279.3,11.0,2
73155,22.80195,86.09179,311.8,0.51,0.41,2017-11-18,1938,N,VIIRS,n,1,290.8,1.7,2
73210,22.79952,86.09002,315.9,0.51,0.41,2017-11-18,1938,N,VIIRS,n,1,290.6,3.4,2
73211,22.79815,86.09121999999999,305.8,0.51,0.41,2017-11-18,1938,N,VIIRS,n,1,290.1,1.7,2
73307,22.799,86.20651,354.7,0.61,0.54,2017-11-19,651,N,VIIRS,n,1,292.1,23.8,3
75777,22.788079999999997,86.19919,305.4,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,292.2,1.4,3
75779,22.80424,86.08933,302.0,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,290.8,1.3,2
75798,22.79911,86.08870999999999,302.1,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,289.6,0.7,2
75802,22.78775,86.20246,302.9,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,292.5,1.4,3
75804,22.782329999999998,86.20510999999999,312.3,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,292.0,1.2,2
75816,22.855710000000002,86.05818000000001,304.9,0.33,0.56,2017-11-19,1919,N,VIIRS,n,1,290.5,1.1,2
75823,22.79318,86.19979000000001,319.4,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,293.1,5.1,3
75838,22.797639999999998,86.20671999999999,367.0,0.33,0.55,2017-11-19,1919,N,VIIRS,h,1,293.7,4.2,3
75864,22.78743,86.20569,311.9,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,293.4,1.2,2
75881,21.97085,85.31564,298.4,0.36,0.58,2017-11-19,1919,N,VIIRS,n,1,288.4,0.6,2
75882,22.05485,85.46379,299.6,0.36,0.57,2017-11-19,1919,N,VIIRS,n,1,289.1,0.7,2
75905,22.797320000000003,86.20988,316.3,0.32,0.55,2017-11-19,1919,N,VIIRS,n,1,291.6,4.2,3
75914,22.79879,86.09195,309.9,0.33,0.55,2017-11-19,1919,N,VIIRS,n,1,291.2,0.7,2
76067,22.8005,86.2081,356.3,0.6,0.71,2017-11-20,632,N,VIIRS,n,1,293.6,15.7,2
76070,22.78955,86.19570999999999,348.2,0.6,0.71,2017-11-20,632,N,VIIRS,n,1,295.4,9.2,3
76076,22.798820000000003,86.20549,367.0,0.6,0.71,2017-11-20,632,N,VIIRS,h,1,295.4,20.5,2
76077,22.79414,86.21009000000001,334.9,0.6,0.71,2017-11-20,632,N,VIIRS,n,1,293.5,6.6,2
76079,22.799120000000002,86.2024,340.0,0.6,0.71,2017-11-20,632,N,VIIRS,n,1,293.4,11.1,2
76080,22.79135,86.1985,337.5,0.6,0.71,2017-11-20,632,N,VIIRS,n,1,295.2,14.6,3
76253,22.79753,86.20657,367.0,0.5,0.66,2017-11-20,812,N,VIIRS,h,1,299.9,22.1,3
76254,22.80044,86.09118000000001,330.9,0.49,0.65,2017-11-20,812,N,VIIRS,n,1,298.7,3.3,2
78712,22.79911,86.20509,354.6,0.65,0.73,2017-11-20,1900,N,VIIRS,n,1,291.5,5.7,3
78721,22.792289999999998,86.20472,301.5,0.65,0.73,2017-11-20,1900,N,VIIRS,n,1,291.4,5.7,3
78723,22.80013,86.09188,306.4,0.66,0.73,2017-11-20,1900,N,VIIRS,n,1,290.2,2.2,2
78732,22.8578,86.05669,301.7,0.67,0.73,2017-11-20,1900,N,VIIRS,n,1,289.5,0.9,2
78759,22.79275,86.19814000000001,312.1,0.65,0.73,2017-11-20,1900,N,VIIRS,n,1,292.2,5.7,3
78763,22.79866,86.21152,300.4,0.65,0.73,2017-11-20,1900,N,VIIRS,n,1,290.4,6.2,2
78802,22.79385,86.20331999999999,302.2,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.7,9.4,3
78803,22.79049,86.20088,311.1,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,293.8,1.5,3
78805,22.80272,86.09456,302.3,0.46,0.63,2017-11-20,2040,N,VIIRS,n,1,291.3,1.1,2
78810,22.79277,86.20788,311.8,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.8,9.5,2
78811,22.78841,86.20991,306.9,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,292.8,1.3,2
78812,22.80205,86.09121999999999,317.0,0.46,0.63,2017-11-20,2040,N,VIIRS,n,1,293.2,2.5,2
78813,22.79697,86.09297,306.5,0.46,0.63,2017-11-20,2040,N,VIIRS,n,1,290.3,1.1,2
78819,22.79626,86.20255,304.2,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.7,9.2,3
78823,22.80376,86.09005,301.7,0.46,0.63,2017-11-20,2040,N,VIIRS,n,1,290.8,1.1,2
78824,22.7985,86.20969000000001,356.2,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,294.1,9.5,2
78826,22.79415,86.21171,309.4,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.3,9.3,2
78827,22.800929999999997,86.20899,312.4,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.4,9.2,3
78828,22.78809,86.20166,305.4,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,292.4,3.1,3
78836,22.8584,86.05945,305.3,0.46,0.63,2017-11-20,2040,N,VIIRS,n,1,290.5,1.2,2
78838,22.78265,86.2082,303.3,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.5,1.3,2
78877,22.787029999999998,86.20612,325.7,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,292.8,3.4,2
78884,22.78369,86.2037,305.4,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.5,1.5,3
78886,22.79959,86.20508000000001,331.0,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,291.4,9.4,3
78888,22.7952,86.20715,367.0,0.47,0.64,2017-11-20,2040,N,VIIRS,h,1,294.2,9.2,3
78890,22.789460000000002,86.20535,306.6,0.47,0.64,2017-11-20,2040,N,VIIRS,n,1,293.1,1.5,3
79449,22.79975,86.09052,331.7,0.49,0.49,2017-11-21,754,N,VIIRS,n,1,304.6,3.1,2
79451,22.798170000000002,86.20425,338.9,0.5,0.49,2017-11-21,754,N,VIIRS,n,1,302.5,8.5,2
81651,23.54924,86.54469,295.2,0.48,0.48,2017-11-21,2021,N,VIIRS,n,1,285.1,0.9,2
81655,23.5458,86.539,304.3,0.48,0.48,2017-11-21,2021,N,VIIRS,n,1,284.3,0.8,0
81708,23.41258,86.21154,297.4,0.46,0.47,2017-11-21,2021,N,VIIRS,n,1,285.5,0.6,0
81713,23.41177,86.20905,296.8,0.46,0.47,2017-11-21,2021,N,VIIRS,n,1,285.2,0.6,0
81755,23.52961,85.70045,295.4,0.43,0.46,2017-11-21,2021,N,VIIRS,n,1,285.3,0.4,0
81778,22.790229999999998,86.20674,304.4,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,291.8,4.1,2
81842,22.79456,86.20784,319.3,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,290.2,2.8,2
81843,22.79116,86.20214,304.1,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,292.6,2.3,3
81846,22.792089999999998,86.19759,304.0,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,293.8,2.3,3
81847,22.8003,86.09019,321.5,0.47,0.47,2017-11-21,2022,N,VIIRS,n,1,291.8,3.2,2
81849,22.80986,86.08765,302.9,0.47,0.47,2017-11-21,2022,N,VIIRS,n,1,290.6,1.0,2
81859,22.78589,86.20566,346.7,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,293.6,4.1,2
81871,22.05324,85.46542,301.2,0.44,0.46,2017-11-21,2022,N,VIIRS,n,1,287.9,1.1,2
81896,22.796429999999997,86.19861999999999,301.9,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,291.8,5.1,3
81899,22.7989,86.20891999999999,334.7,0.47,0.48,2017-11-21,2022,N,VIIRS,n,1,292.6,2.8,2
81900,22.85679,86.05638,304.3,0.46,0.47,2017-11-21,2022,N,VIIRS,n,1,288.9,1.1,2
82184,22.79148,86.19842,339.6,0.42,0.38,2017-11-22,735,N,VIIRS,n,1,305.7,7.2,3
82187,22.79092,86.19431,331.7,0.42,0.38,2017-11-22,735,N,VIIRS,n,1,301.2,2.3,3
82255,22.79609,86.20612,337.8,0.42,0.38,2017-11-22,735,N,VIIRS,n,1,305.6,4.9,3
82271,22.7998,86.0894,334.7,0.42,0.38,2017-11-22,735,N,VIIRS,n,1,306.1,3.7,2
83496,22.79175,86.20214,305.5,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,291.5,1.5,3
83498,22.81129,86.08641999999999,300.9,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,290.7,0.8,2
83500,22.857960000000002,86.05738000000001,306.0,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,288.0,1.0,2
83503,22.78901,86.19745999999999,313.0,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,293.6,2.6,3
83510,22.79975,86.09238,319.1,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,290.8,1.7,2
83540,22.79107,86.20615,308.9,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,291.3,1.5,3
83544,22.800420000000003,86.08839,304.6,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,287.5,1.7,2
83546,22.79789,86.20755,346.8,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,292.3,4.2,3
83553,22.79584,86.19882,321.3,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,291.9,2.2,3
83574,22.13105,85.41888,302.3,0.4,0.37,2017-11-22,2003,N,VIIRS,n,1,286.7,0.7,2
83589,22.05321,85.46474,302.6,0.4,0.37,2017-11-22,2003,N,VIIRS,n,1,287.4,0.9,2
83616,22.58935,85.90609,314.8,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,291.0,1.7,2
83628,22.87425,86.06472,304.1,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,286.8,0.8,2
83629,22.79039,86.21016,304.1,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,290.0,1.2,2
83754,22.79857,86.20353,304.7,0.41,0.37,2017-11-22,2003,N,VIIRS,n,1,289.5,4.2,3
83967,22.798820000000003,86.20844,331.2,0.42,0.38,2017-11-23,716,N,VIIRS,n,1,303.6,2.6,3
83984,22.762320000000003,86.24503,334.2,0.42,0.38,2017-11-23,716,N,VIIRS,l,1,304.6,4.5,0
83999,22.79815,86.20438,330.9,0.42,0.38,2017-11-23,716,N,VIIRS,l,1,301.9,2.6,3
84007,22.7906,86.20167,335.0,0.42,0.38,2017-11-23,716,N,VIIRS,n,1,304.7,5.1,3
85137,22.58954,85.90498000000001,308.4,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,288.9,1.5,2
85144,22.05431,85.46709,303.8,0.45,0.39,2017-11-23,1944,N,VIIRS,n,1,286.3,0.7,2
85157,22.13189,85.41856999999999,303.3,0.46,0.39,2017-11-23,1944,N,VIIRS,n,1,284.8,0.8,2
85166,22.8729,86.06299999999999,300.3,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,286.0,0.8,2
85170,22.78949,86.19838,333.6,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,295.0,2.8,3
85171,22.79939,86.20425999999999,303.0,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,287.6,1.0,3
85183,22.85588,86.0559,301.9,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,286.1,1.1,2
85186,22.7953,86.2079,314.9,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,289.1,1.0,3
85196,22.79648,86.19951999999999,309.7,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,290.3,1.8,3
85197,22.78831,86.20679,306.4,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,290.5,2.4,2
85200,22.80135,86.08811,304.4,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,286.2,1.3,2
85202,23.54682,86.54655,295.3,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,284.9,0.5,2
85206,22.80076,86.09234000000001,313.8,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,289.9,1.1,2
85209,22.79725,86.09177,303.1,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,286.1,1.1,2
85211,22.80837,86.08927,302.3,0.44,0.38,2017-11-23,1944,N,VIIRS,n,1,288.8,1.1,2
85271,22.7988,86.20844,302.6,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,289.2,1.0,3
85280,22.79298,86.19895,317.7,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,291.5,2.8,3
85281,22.785989999999998,86.19781,299.1,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,286.8,0.8,3
85311,22.79121,86.21152,301.9,0.43,0.38,2017-11-23,1944,N,VIIRS,n,1,287.9,1.0,2
85357,22.16957,85.43817,296.1,0.46,0.39,2017-11-23,1944,N,VIIRS,n,1,285.0,0.3,0
85361,22.42436,85.74983,297.0,0.45,0.39,2017-11-23,1944,N,VIIRS,n,1,286.7,0.6,0
86602,22.7843,86.20514,309.5,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,289.7,2.3,2
86618,22.130129999999998,85.41923,295.6,0.57,0.52,2017-11-24,1925,N,VIIRS,n,1,283.8,0.9,2
86641,22.80144,86.09295999999999,302.2,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,288.6,1.5,2
86653,22.789460000000002,86.2006,307.2,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,292.4,1.5,3
86655,22.85543,86.05503,296.8,0.53,0.5,2017-11-24,1925,N,VIIRS,n,1,285.1,0.9,2
86668,22.590339999999998,85.90472,300.5,0.54,0.51,2017-11-24,1925,N,VIIRS,n,1,288.3,0.9,2
86684,22.7981,86.20676999999999,324.3,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,290.0,2.8,3
86688,22.80201,86.08785,303.5,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,286.2,1.5,2
86693,22.79349,86.20625,314.2,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,289.4,1.5,3
86694,22.78889,86.20573,306.5,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,291.1,1.5,3
86699,22.79406,86.20119,313.6,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,290.1,1.5,3
86700,22.79681,86.09236,298.8,0.52,0.5,2017-11-24,1925,N,VIIRS,n,1,286.5,0.8,2
86916,22.799210000000002,86.20329,353.1,0.48,0.65,2017-11-25,638,N,VIIRS,n,1,297.3,9.3,3
86921,22.79777,86.20774,344.3,0.48,0.65,2017-11-25,638,N,VIIRS,n,1,298.9,8.7,2
86923,22.79672,86.20318,341.2,0.48,0.65,2017-11-25,638,N,VIIRS,n,1,299.0,6.8,2
87284,22.79414,86.20638000000001,327.5,0.63,0.72,2017-11-25,819,N,VIIRS,l,1,301.3,9.3,3
87318,22.79107,86.19715,339.5,0.63,0.72,2017-11-25,819,N,VIIRS,n,1,303.3,9.0,3
87319,22.7933,86.19363,337.0,0.63,0.72,2017-11-25,819,N,VIIRS,n,1,300.3,4.6,2
88063,22.80128,86.20336,320.2,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,287.8,3.1,2
88065,22.857029999999998,86.05583,301.9,0.53,0.67,2017-11-25,1906,N,VIIRS,n,1,286.8,1.1,2
88067,22.79777,86.0872,301.7,0.53,0.67,2017-11-25,1906,N,VIIRS,n,1,286.1,1.2,2
88068,22.80049,86.08749,311.0,0.53,0.67,2017-11-25,1906,N,VIIRS,n,1,287.7,2.2,2
88071,22.79465,86.20806,310.9,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,288.1,3.3,3
88074,22.79545,86.19779,311.9,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,289.7,3.2,3
88077,22.80402,86.08785,303.0,0.53,0.67,2017-11-25,1906,N,VIIRS,n,1,287.9,1.2,2
88078,22.788829999999997,86.20241999999999,302.4,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,291.0,3.3,3
88084,22.79505,86.20297,337.4,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,288.7,3.3,3
88085,22.79124,86.19726,310.3,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,292.2,2.3,3
88091,22.78924,86.19714,306.2,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,290.9,3.2,3
88104,22.78458,86.20196,303.6,0.52,0.67,2017-11-25,1906,N,VIIRS,n,1,289.5,2.3,3
88254,22.05654,85.46545,295.1,0.54,0.68,2017-11-25,2047,N,VIIRS,n,1,284.1,0.4,2
88288,22.79148,86.20664000000001,298.9,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,288.4,1.5,3
88358,22.85677,86.05553,296.6,0.57,0.69,2017-11-25,2047,N,VIIRS,n,1,284.8,1.0,2
88359,22.78686,86.20281,299.9,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,288.6,2.8,3
88360,22.79972,86.08877,303.2,0.57,0.69,2017-11-25,2047,N,VIIRS,n,1,286.0,2.4,2
88362,22.78547,86.20843,302.6,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,287.8,2.8,2
88364,22.79314,86.20474,306.9,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,287.9,2.8,3
88366,22.800639999999998,86.09293000000001,307.8,0.57,0.69,2017-11-25,2047,N,VIIRS,n,1,287.8,1.8,2
88368,22.79938,86.20682,351.6,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,288.7,4.3,2
88369,22.79835,86.09444,297.5,0.57,0.69,2017-11-25,2047,N,VIIRS,n,1,285.5,1.4,2
88371,22.80079,86.20113,297.3,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,287.0,4.3,2
88372,22.792839999999998,86.20097,300.0,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,289.2,1.5,3
88376,22.7852,86.20466,307.7,0.58,0.7,2017-11-25,2047,N,VIIRS,n,1,288.4,1.5,3
89054,22.798820000000003,86.20701,354.9,0.63,0.54,2017-11-26,800,N,VIIRS,n,1,302.8,21.6,2
89057,22.79936,86.20878,341.8,0.63,0.54,2017-11-26,800,N,VIIRS,n,1,301.7,10.5,2
89060,22.79433,86.20924000000001,341.1,0.63,0.54,2017-11-26,800,N,VIIRS,n,1,302.4,10.5,2
89826,22.78378,86.20585,302.3,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,289.0,1.3,2
89830,22.8727,86.06143,298.2,0.58,0.52,2017-11-26,2028,N,VIIRS,n,1,286.5,0.5,2
89832,22.85847,86.05785,300.8,0.58,0.52,2017-11-26,2028,N,VIIRS,n,1,287.7,0.9,2
89850,22.588729999999998,85.9049,299.1,0.57,0.52,2017-11-26,2028,N,VIIRS,n,1,287.9,1.0,2
89902,22.787470000000003,86.2013,303.4,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,289.9,1.7,2
89911,22.799329999999998,86.2039,299.4,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,288.8,1.4,2
89924,22.79703,86.20379,307.3,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,289.3,2.5,3
89929,22.79101,86.20829,301.6,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,290.4,1.7,2
89930,22.78624,86.20699,310.7,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,290.2,1.7,2
89947,22.79805,86.08962,305.4,0.58,0.52,2017-11-26,2028,N,VIIRS,n,1,287.6,1.5,2
89948,22.80281,86.09081,305.8,0.58,0.52,2017-11-26,2028,N,VIIRS,n,1,289.7,1.9,2
89958,22.78976,86.20137,308.3,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,291.6,4.8,3
89996,22.13074,85.4148,297.6,0.55,0.51,2017-11-26,2028,N,VIIRS,n,1,284.2,1.1,2
90007,22.79812,86.20969000000001,298.7,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,288.7,1.0,2
90008,22.78857,86.20708,306.4,0.59,0.53,2017-11-26,2028,N,VIIRS,n,1,290.5,2.5,2
90591,22.78836,86.19807,332.4,0.49,0.4,2017-11-27,741,N,VIIRS,l,1,307.0,4.1,3
90712,23.40977,85.25825,331.8,0.45,0.39,2017-11-27,741,N,VIIRS,n,1,301.2,4.6,0
90715,22.792089999999998,86.19752,336.1,0.49,0.4,2017-11-27,741,N,VIIRS,n,1,304.9,6.4,3
91349,22.13116,85.41938,296.0,0.45,0.39,2017-11-27,2009,N,VIIRS,n,1,283.5,0.7,2
91359,22.05311,85.46639,299.3,0.45,0.39,2017-11-27,2009,N,VIIRS,n,1,284.4,0.6,2
91360,22.79777,86.20742,316.8,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,289.8,2.8,2
91363,22.80043,86.09101,321.7,0.47,0.4,2017-11-27,2009,N,VIIRS,n,1,290.4,2.7,2
91368,22.792189999999998,86.19663,320.7,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,292.3,2.6,3
91369,22.79135,86.20123000000001,310.7,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,291.5,2.6,3
91370,23.54775,86.54701,300.4,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,286.3,0.9,2
91371,22.78901,86.1979,322.8,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,292.8,3.7,3
91379,22.80848,86.08794,298.5,0.47,0.4,2017-11-27,2009,N,VIIRS,n,1,287.0,1.2,2
91401,22.39203,85.77159,296.0,0.46,0.39,2017-11-27,2009,N,VIIRS,n,1,285.5,0.4,0
91404,22.800539999999998,86.0892,315.0,0.47,0.4,2017-11-27,2009,N,VIIRS,n,1,288.7,2.0,2
91409,22.87293,86.06200000000001,300.7,0.47,0.4,2017-11-27,2009,N,VIIRS,n,1,284.8,1.2,2
91415,22.79051,86.20583,303.7,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,291.0,1.7,2
91427,22.85851,86.05894,298.7,0.47,0.4,2017-11-27,2009,N,VIIRS,n,1,286.4,0.5,2
91459,22.78324,86.20425999999999,302.4,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,289.2,0.9,2
91515,22.7997,86.09376999999999,299.2,0.47,0.4,2017-11-27,2009,N,VIIRS,n,1,287.5,0.9,2
91523,22.58944,85.90623000000001,312.1,0.46,0.39,2017-11-27,2009,N,VIIRS,n,1,289.1,1.3,2
91529,22.78738,86.20709000000001,305.7,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,292.2,2.0,2
91535,22.78688,86.20503000000001,306.8,0.48,0.4,2017-11-27,2009,N,VIIRS,n,1,291.6,1.7,2
91934,22.80057,86.09081,334.3,0.39,0.36,2017-11-28,722,N,VIIRS,n,1,308.0,3.1,2
92571,22.1308,85.41659,302.5,0.4,0.37,2017-11-28,1950,N,VIIRS,n,1,284.2,0.6,2
92577,22.58906,85.90632,310.3,0.4,0.37,2017-11-28,1950,N,VIIRS,n,1,288.1,1.5,2
92625,22.79876,86.20334,308.8,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,288.2,1.0,3
92627,22.79853,86.11343000000001,299.8,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,286.1,0.4,0
92632,22.79485,86.20657,298.5,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,288.2,1.0,3
92633,22.78818,86.20541,304.4,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,291.4,1.1,3
92640,22.79095,86.20978000000001,313.1,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,289.9,1.8,2
92641,22.79266,86.19838,312.6,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,291.6,1.8,3
92647,22.8584,86.05724000000001,299.3,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,286.3,0.7,2
92650,22.78875,86.2016,308.4,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,290.6,1.1,3
92694,22.79599,86.19896999999999,316.5,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,290.9,2.0,3
92713,22.87283,86.06324000000001,303.2,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,285.9,0.9,2
92714,22.78932,86.1978,318.1,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,294.7,1.8,3
92719,22.85506,86.05666,295.6,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,284.8,0.5,2
92724,23.54836,86.54458000000001,304.4,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,286.1,0.5,2
92731,22.798189999999998,86.20715,315.9,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,289.7,1.0,3
92737,22.79861,86.08994,308.6,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,288.0,1.1,2
92738,22.80195,86.09053,310.5,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,288.9,1.1,2
92743,22.792089999999998,86.20219,308.8,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,289.5,1.1,3
92744,22.80921,86.08788,302.1,0.39,0.36,2017-11-28,1950,N,VIIRS,n,1,288.6,1.0,2
